id,annotation_id,class,order,family,image,ind_id,0,1,2,3,4
1048,2973,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file11_frame995_box0_r.png,ID49,val,train,test,train,train
1049,2974,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file12_frame389_box0_r.png,ID50,test,train,train,train,train
1050,2975,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file12_frame390_box0_r.png,ID50,test,train,train,train,train
1051,2976,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file12_frame391_box0_r.png,ID50,test,train,train,train,train
1052,2977,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file12_frame392_box0_r.png,ID50,test,train,train,train,train
1053,2978,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file12_frame393_box0_r.png,ID50,test,train,train,train,train
1054,2979,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file12_frame394_box0_r.png,ID50,test,train,train,train,train
1055,2980,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file12_frame395_box0_r.png,ID50,test,train,train,train,train
1056,2981,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file12_frame396_box0_r.png,ID50,test,train,train,train,train
1057,2982,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file12_frame397_box0_r.png,ID50,test,train,train,train,train
1058,2983,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file12_frame398_box0_r.png,ID50,test,train,train,train,train
1059,2984,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file12_frame399_box0_r.png,ID50,test,train,train,train,train
1060,2985,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file12_frame400_box0_r.png,ID50,test,train,train,train,train
1061,2986,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file12_frame401_box0_r.png,ID50,test,train,train,train,train
1062,2987,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file12_frame402_box0_r.png,ID50,test,train,train,train,train
1063,2988,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file12_frame403_box0_r.png,ID50,test,train,train,train,train
1064,2989,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file12_frame404_box0_r.png,ID50,test,train,train,train,train
1065,2990,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file12_frame405_box0_r.png,ID50,test,train,train,train,train
1066,2991,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file12_frame406_box0_r.png,ID50,test,train,train,train,train
1067,2992,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file12_frame407_box0_r.png,ID50,test,train,train,train,train
1068,2993,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file12_frame408_box0_r.png,ID50,test,train,train,train,train
1069,2994,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file12_frame409_box0_r.png,ID50,test,train,train,train,train
1070,2995,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file12_frame410_box0_r.png,ID50,test,train,train,train,train
1071,2996,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file12_frame411_box0_r.png,ID50,test,train,train,train,train
1072,2997,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file12_frame412_box0_r.png,ID50,test,train,train,train,train
1073,2998,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file12_frame413_box0_r.png,ID50,test,train,train,train,train
1074,2999,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame241_box0_r.png,ID51,val,val,train,test,train
1075,3000,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame242_box0_r.png,ID51,val,val,train,test,train
1076,3001,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame243_box0_r.png,ID51,val,val,train,test,train
1077,3002,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame244_box0_r.png,ID51,val,val,train,test,train
1078,3003,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame245_box0_r.png,ID51,val,val,train,test,train
1079,3004,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame246_box0_r.png,ID51,val,val,train,test,train
1080,3005,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame247_box0_r.png,ID51,val,val,train,test,train
1081,3006,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame248_box0_r.png,ID51,val,val,train,test,train
1082,3007,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame249_box0_r.png,ID51,val,val,train,test,train
1083,3008,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame250_box0_r.png,ID51,val,val,train,test,train
1084,3009,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame251_box0_r.png,ID51,val,val,train,test,train
1085,3010,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame252_box0_r.png,ID51,val,val,train,test,train
1086,3011,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame253_box0_r.png,ID51,val,val,train,test,train
1087,3012,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame254_box0_r.png,ID51,val,val,train,test,train
1088,3013,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame255_box0_r.png,ID51,val,val,train,test,train
1089,3014,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame256_box0_r.png,ID51,val,val,train,test,train
1090,3015,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame257_box0_r.png,ID51,val,val,train,test,train
1091,3016,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame258_box0_r.png,ID51,val,val,train,test,train
1092,3017,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame259_box0_r.png,ID51,val,val,train,test,train
1093,3018,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame260_box0_r.png,ID51,val,val,train,test,train
1094,3019,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame907_box0_r.png,ID52,test,train,val,train,train
1095,3020,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame908_box0_r.png,ID52,test,train,val,train,train
1096,3021,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame909_box0_r.png,ID52,test,train,val,train,train
1097,3022,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame910_box0_r.png,ID52,test,train,val,train,train
1098,3023,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame911_box0_r.png,ID52,test,train,val,train,train
1099,3024,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame912_box0_r.png,ID52,test,train,val,train,train
1100,3025,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame913_box0_r.png,ID52,test,train,val,train,train
1101,3026,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame915_box0_r.png,ID52,test,train,val,train,train
1102,3027,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame916_box0_r.png,ID52,test,train,val,train,train
1103,3028,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame917_box0_r.png,ID52,test,train,val,train,train
1104,3029,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame918_box0_r.png,ID52,test,train,val,train,train
1105,3030,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame919_box0_r.png,ID52,test,train,val,train,train
1106,3031,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame920_box0_r.png,ID52,test,train,val,train,train
1107,3032,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame921_box0_r.png,ID52,test,train,val,train,train
1108,3033,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame922_box0_r.png,ID52,test,train,val,train,train
1109,3034,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame923_box0_r.png,ID52,test,train,val,train,train
1110,3035,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame924_box0_r.png,ID52,test,train,val,train,train
1111,3036,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame925_box0_r.png,ID52,test,train,val,train,train
1112,3037,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file13_frame926_box0_r.png,ID52,test,train,val,train,train
1113,3038,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file14_frame320_box0_r.png,ID53,test,val,train,train,train
1114,3039,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file14_frame321_box0_r.png,ID53,test,val,train,train,train
1115,3040,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file14_frame322_box0_r.png,ID53,test,val,train,train,train
1116,3041,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file14_frame323_box0_r.png,ID53,test,val,train,train,train
1117,3042,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file14_frame324_box0_r.png,ID53,test,val,train,train,train
1118,3043,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file14_frame325_box0_r.png,ID53,test,val,train,train,train
1119,3044,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file14_frame326_box0_r.png,ID53,test,val,train,train,train
1120,3045,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file14_frame327_box0_r.png,ID53,test,val,train,train,train
1121,3046,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file14_frame328_box0_r.png,ID53,test,val,train,train,train
1122,3047,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file14_frame329_box0_r.png,ID53,test,val,train,train,train
1123,3048,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file14_frame330_box0_r.png,ID53,test,val,train,train,train
1124,3049,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file14_frame331_box0_r.png,ID53,test,val,train,train,train
1125,3050,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file14_frame332_box0_r.png,ID53,test,val,train,train,train
1126,3051,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file14_frame333_box0_r.png,ID53,test,val,train,train,train
1127,3052,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file14_frame334_box0_r.png,ID53,test,val,train,train,train
1128,3053,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file14_frame335_box0_r.png,ID53,test,val,train,train,train
1129,3054,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file14_frame336_box0_r.png,ID53,test,val,train,train,train
1130,3055,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file14_frame337_box0_r.png,ID53,test,val,train,train,train
1131,3056,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file14_frame338_box0_r.png,ID53,test,val,train,train,train
1132,3057,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file14_frame339_box0_r.png,ID53,test,val,train,train,train
1133,3058,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file14_frame894_box0_r.png,ID54,val,train,val,test,train
1134,3059,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file14_frame895_box0_r.png,ID54,val,train,val,test,train
1135,3060,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file14_frame896_box0_r.png,ID54,val,train,val,test,train
1136,3061,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file14_frame897_box0_r.png,ID54,val,train,val,test,train
1137,3062,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file14_frame898_box0_r.png,ID54,val,train,val,test,train
1138,3063,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file14_frame899_box0_r.png,ID54,val,train,val,test,train
1139,3064,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file14_frame900_box0_r.png,ID54,val,train,val,test,train
1140,3065,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file14_frame901_box0_r.png,ID54,val,train,val,test,train
1141,3066,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file14_frame903_box0_r.png,ID54,val,train,val,test,train
1142,3067,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file14_frame904_box0_r.png,ID54,val,train,val,test,train
1143,3068,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file14_frame905_box0_r.png,ID54,val,train,val,test,train
1144,3069,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file14_frame906_box0_r.png,ID54,val,train,val,test,train
1145,3070,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file14_frame907_box0_r.png,ID54,val,train,val,test,train
1146,3071,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file14_frame908_box0_r.png,ID54,val,train,val,test,train
1147,3072,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file14_frame909_box0_r.png,ID54,val,train,val,test,train
1148,3073,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame329_box0_r.png,ID55,train,val,train,val,test
1149,3074,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame330_box0_r.png,ID55,train,val,train,val,test
1150,3075,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame331_box0_r.png,ID55,train,val,train,val,test
1151,3076,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame332_box0_r.png,ID55,train,val,train,val,test
1152,3077,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame333_box0_r.png,ID55,train,val,train,val,test
1153,3078,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame334_box0_r.png,ID55,train,val,train,val,test
1154,3079,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame335_box0_r.png,ID55,train,val,train,val,test
1155,3080,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame336_box0_r.png,ID55,train,val,train,val,test
1156,3081,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame337_box0_r.png,ID55,train,val,train,val,test
1157,3082,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame338_box0_r.png,ID55,train,val,train,val,test
1158,3083,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame339_box0_r.png,ID55,train,val,train,val,test
1159,3084,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame340_box0_r.png,ID55,train,val,train,val,test
1160,3085,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame341_box0_r.png,ID55,train,val,train,val,test
1161,3086,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame342_box0_r.png,ID55,train,val,train,val,test
1162,3087,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame343_box0_r.png,ID55,train,val,train,val,test
1163,3088,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame344_box0_r.png,ID55,train,val,train,val,test
1164,3089,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame345_box0_r.png,ID55,train,val,train,val,test
1165,3090,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame707_box0_r.png,ID56,test,train,train,train,train
1166,3091,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame708_box0_r.png,ID56,test,train,train,train,train
1167,3092,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame709_box0_r.png,ID56,test,train,train,train,train
1168,3093,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame710_box0_r.png,ID56,test,train,train,train,train
1169,3094,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame711_box0_r.png,ID56,test,train,train,train,train
1170,3095,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame712_box0_r.png,ID56,test,train,train,train,train
1171,3096,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame713_box0_r.png,ID56,test,train,train,train,train
1172,3097,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame714_box0_r.png,ID56,test,train,train,train,train
1173,3098,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame716_box0_r.png,ID56,test,train,train,train,train
1174,3099,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame717_box0_r.png,ID56,test,train,train,train,train
1175,3100,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame718_box0_r.png,ID56,test,train,train,train,train
1176,3101,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame719_box0_r.png,ID56,test,train,train,train,train
1177,3102,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame720_box0_r.png,ID56,test,train,train,train,train
1178,3103,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame721_box0_r.png,ID56,test,train,train,train,train
1179,3104,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame722_box0_r.png,ID56,test,train,train,train,train
1180,3105,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame723_box0_r.png,ID56,test,train,train,train,train
1181,3106,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame724_box0_r.png,ID56,test,train,train,train,train
1182,3107,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame725_box0_r.png,ID56,test,train,train,train,train
1183,3108,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame726_box0_r.png,ID56,test,train,train,train,train
1184,3109,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file15_frame727_box0_r.png,ID56,test,train,train,train,train
1185,3110,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame168_box0_r.png,ID57,train,train,test,train,train
1186,3111,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame169_box0_r.png,ID57,train,train,test,train,train
1187,3112,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame170_box0_r.png,ID57,train,train,test,train,train
1188,3113,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame171_box0_r.png,ID57,train,train,test,train,train
1189,3114,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame172_box0_r.png,ID57,train,train,test,train,train
1190,3115,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame173_box0_r.png,ID57,train,train,test,train,train
1191,3116,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame174_box0_r.png,ID57,train,train,test,train,train
1192,3117,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame175_box0_r.png,ID57,train,train,test,train,train
1193,3118,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame176_box0_r.png,ID57,train,train,test,train,train
1194,3119,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame177_box0_r.png,ID57,train,train,test,train,train
1195,3120,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame178_box0_r.png,ID57,train,train,test,train,train
1196,3121,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame179_box0_r.png,ID57,train,train,test,train,train
1197,3122,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame180_box0_r.png,ID57,train,train,test,train,train
1198,3123,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame181_box0_r.png,ID57,train,train,test,train,train
1199,3124,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame182_box0_r.png,ID57,train,train,test,train,train
1200,3125,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame183_box0_r.png,ID57,train,train,test,train,train
1201,3126,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame184_box0_r.png,ID57,train,train,test,train,train
1202,3127,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame185_box0_r.png,ID57,train,train,test,train,train
1203,3128,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame186_box0_r.png,ID57,train,train,test,train,train
1204,3129,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame187_box0_r.png,ID57,train,train,test,train,train
1205,3130,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame188_box0_r.png,ID57,train,train,test,train,train
1206,3131,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame474_box0_r.png,ID58,val,train,test,val,train
1207,3132,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame475_box0_r.png,ID58,val,train,test,val,train
1208,3133,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame476_box0_r.png,ID58,val,train,test,val,train
1209,3134,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame477_box0_r.png,ID58,val,train,test,val,train
1210,3135,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame478_box0_r.png,ID58,val,train,test,val,train
1211,3136,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame479_box0_r.png,ID58,val,train,test,val,train
1212,3137,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame481_box0_r.png,ID58,val,train,test,val,train
1213,3138,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame482_box0_r.png,ID58,val,train,test,val,train
1214,3139,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame483_box0_r.png,ID58,val,train,test,val,train
1215,3140,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame484_box0_r.png,ID58,val,train,test,val,train
1216,3141,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame485_box0_r.png,ID58,val,train,test,val,train
1217,3142,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame486_box0_r.png,ID58,val,train,test,val,train
1218,3143,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame487_box0_r.png,ID58,val,train,test,val,train
1219,3144,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame488_box0_r.png,ID58,val,train,test,val,train
1220,3145,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame489_box0_r.png,ID58,val,train,test,val,train
1221,3146,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame490_box0_r.png,ID58,val,train,test,val,train
1222,3147,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame491_box0_r.png,ID58,val,train,test,val,train
1223,3148,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file16_frame492_box0_r.png,ID58,val,train,test,val,train
1224,3149,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file24_frame528_box0_r.png,ID59,train,val,train,train,test
1225,3150,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file24_frame529_box0_r.png,ID59,train,val,train,train,test
1226,3151,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file24_frame530_box0_r.png,ID59,train,val,train,train,test
1227,3152,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file24_frame531_box0_r.png,ID59,train,val,train,train,test
1228,3153,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file24_frame532_box0_r.png,ID59,train,val,train,train,test
1229,3154,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file24_frame533_box0_r.png,ID59,train,val,train,train,test
1230,3155,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file24_frame534_box0_r.png,ID59,train,val,train,train,test
1231,3156,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file24_frame535_box0_r.png,ID59,train,val,train,train,test
1232,3157,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file24_frame536_box0_r.png,ID59,train,val,train,train,test
1233,3158,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file24_frame537_box0_r.png,ID59,train,val,train,train,test
1234,3159,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file24_frame538_box0_r.png,ID59,train,val,train,train,test
1235,3160,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file24_frame539_box0_r.png,ID59,train,val,train,train,test
1236,3161,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file24_frame540_box0_r.png,ID59,train,val,train,train,test
1237,3162,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file24_frame541_box0_r.png,ID59,train,val,train,train,test
1238,3163,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file24_frame542_box0_r.png,ID59,train,val,train,train,test
1239,3164,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file24_frame543_box0_r.png,ID59,train,val,train,train,test
1240,3165,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file24_frame544_box0_r.png,ID59,train,val,train,train,test
1241,3166,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file24_frame545_box0_r.png,ID59,train,val,train,train,test
1242,3167,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file24_frame830_box0_r.png,ID60,train,train,test,train,train
1243,3168,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file24_frame831_box0_r.png,ID60,train,train,test,train,train
1244,3169,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file24_frame832_box0_r.png,ID60,train,train,test,train,train
1245,3170,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file24_frame833_box0_r.png,ID60,train,train,test,train,train
1246,3171,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file24_frame834_box0_r.png,ID60,train,train,test,train,train
1247,3172,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file24_frame836_box0_r.png,ID60,train,train,test,train,train
1248,3173,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file24_frame837_box0_r.png,ID60,train,train,test,train,train
1249,3174,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file24_frame838_box0_r.png,ID60,train,train,test,train,train
1250,3175,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file24_frame839_box0_r.png,ID60,train,train,test,train,train
1251,3176,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file24_frame840_box0_r.png,ID60,train,train,test,train,train
1252,3177,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file24_frame841_box0_r.png,ID60,train,train,test,train,train
1253,3178,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file24_frame842_box0_r.png,ID60,train,train,test,train,train
1254,3179,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file24_frame843_box0_r.png,ID60,train,train,test,train,train
1255,3180,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file24_frame844_box0_r.png,ID60,train,train,test,train,train
1256,3181,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file25_frame468_box0_r.png,ID61,val,test,train,train,train
1257,3182,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file25_frame469_box0_r.png,ID61,val,test,train,train,train
1258,3183,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file25_frame470_box0_r.png,ID61,val,test,train,train,train
1259,3184,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file25_frame471_box0_r.png,ID61,val,test,train,train,train
1260,3185,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file25_frame472_box0_r.png,ID61,val,test,train,train,train
1261,3186,Insecta,Ephemeroptera,Baetidae,11052022_T7_20025419_file25_frame473_box0_r.png,ID61,val,test,train,train,train
